"state","date","population","unemployed_population","unemployment_rate"
"MI",1981-08-01,4290252,518421,12.1
"MI",1981-09-01,4287005,533302,12.4
"MI",1981-10-01,4286754,551974,12.9
"MI",1981-11-01,4287319,572858,13.4
"MI",1981-12-01,4286415,593472,13.8
"MI",1982-01-01,4282699,610607,14.3
"MI",1982-02-01,4276966,623067,14.6
"MI",1982-03-01,4271324,631393,14.8
"MI",1982-04-01,4267805,636940,14.9
"MI",1982-05-01,4266181,641101,15
"MI",1982-06-01,4264539,645920,15.1
"MI",1982-07-01,4262921,653665,15.3
"MI",1982-08-01,4262503,665139,15.6
"MI",1982-09-01,4263581,679152,15.9
"MI",1982-10-01,4264946,692478,16.2
"MI",1982-11-01,4265989,701707,16.4
"MI",1982-12-01,4265698,704518,16.5
"MI",1983-01-01,4264508,701234,16.4
"MI",1983-02-01,4263205,692136,16.2
"MI",1983-03-01,4261616,678512,15.9
"MI",1983-04-01,4261447,663244,15.6
"MI",1983-05-01,4264010,648273,15.2
"MI",1983-06-01,4268544,633284,14.8
"MI",1983-07-01,4273029,616669,14.4
"MI",1983-08-01,4274852,597886,14
"MI",1983-09-01,4272960,577742,13.5
"MI",1983-10-01,4268823,557662,13.1
"MI",1983-11-01,4265310,539559,12.6
"MI",1983-12-01,4265257,525116,12.3
"MI",1984-01-01,4269742,513978,12
"MI",1984-02-01,4278824,505544,11.8
"MI",1984-03-01,4291680,499648,11.6
"MI",1984-04-01,4304751,494561,11.5
"MI",1984-05-01,4315692,489728,11.3
"MI",1984-06-01,4323132,485185,11.2
"MI",1984-07-01,4325826,480941,11.1
"MI",1984-08-01,4325574,477736,11
"MI",1984-09-01,4325316,475576,11
"MI",1984-10-01,4327013,473199,10.9
"MI",1984-11-01,4331774,469688,10.8
"MI",1984-12-01,4338886,464882,10.7
"MI",1985-01-01,4345990,459396,10.6
"MI",1985-02-01,4350440,454378,10.4
"MI",1985-03-01,4350831,450053,10.3
"MI",1985-04-01,4348366,446842,10.3
"MI",1985-05-01,4345433,445175,10.2
"MI",1985-06-01,4344842,444578,10.2
"MI",1985-07-01,4348158,443476,10.2
"MI",1985-08-01,4353737,438760,10.1
"MI",1985-09-01,4358694,429666,9.9
"MI",1985-10-01,4361121,418318,9.6
"MI",1985-11-01,4360175,406922,9.3
"MI",1985-12-01,4357409,398125,9.1
"MI",1986-01-01,4355873,394137,9
"MI",1986-02-01,4358184,395088,9.1
"MI",1986-03-01,4364516,398723,9.1
"MI",1986-04-01,4373032,402203,9.2
"MI",1986-05-01,4381312,402847,9.2
"MI",1986-06-01,4388601,400104,9.1
"MI",1986-07-01,4395426,395219,9
"MI",1986-08-01,4402792,389748,8.9
"MI",1986-09-01,4411733,384711,8.7
"MI",1986-10-01,4422823,380584,8.6
"MI",1986-11-01,4435392,377852,8.5
"MI",1986-12-01,4448844,376294,8.5
"MI",1987-01-01,4462229,375673,8.4
"MI",1987-02-01,4474055,375981,8.4
"MI",1987-03-01,4484750,377755,8.4
"MI",1987-04-01,4494956,380398,8.5
"MI",1987-05-01,4503965,382048,8.5
"MI",1987-06-01,4510302,381517,8.5
"MI",1987-07-01,4513484,378921,8.4
"MI",1987-08-01,4514206,376006,8.3
"MI",1987-09-01,4513782,374066,8.3
"MI",1987-10-01,4513160,373596,8.3
"MI",1987-11-01,4513587,374382,8.3
"MI",1987-12-01,4515147,375199,8.3
"MI",1988-01-01,4516671,373755,8.3
"MI",1988-02-01,4518068,368458,8.2
"MI",1988-03-01,4519044,359733,8
"MI",1988-04-01,4519729,349658,7.7
"MI",1988-05-01,4521073,340770,7.5
"MI",1988-06-01,4524753,334698,7.4
"MI",1988-07-01,4531738,331927,7.3
"MI",1988-08-01,4541909,331921,7.3
"MI",1988-09-01,4554117,332880,7.3
"MI",1988-10-01,4565618,332242,7.3
"MI",1988-11-01,4574269,328500,7.2
"MI",1988-12-01,4578876,321875,7
"MI",1989-01-01,4580283,314522,6.9
"MI",1989-02-01,4579530,309165,6.8
"MI",1989-03-01,4578039,306646,6.7
"MI",1989-04-01,4577660,307428,6.7
"MI",1989-05-01,4580407,312328,6.8
"MI",1989-06-01,4586992,320928,7
"MI",1989-07-01,4596639,331212,7.2
"MI",1989-08-01,4608274,341175,7.4
"MI",1989-09-01,4619801,349823,7.6
"MI",1989-10-01,4629247,356244,7.7
"MI",1989-11-01,4634171,359454,7.8
"MI",1989-12-01,4633960,359573,7.8
"MI",1990-01-01,4629945,356804,7.7
"MI",1990-02-01,4624009,351647,7.6
"MI",1990-03-01,4619064,346567,7.5
"MI",1990-04-01,4617177,343504,7.4
"MI",1990-05-01,4618330,342681,7.4
"MI",1990-06-01,4619957,343997,7.4
"MI",1990-07-01,4619777,347305,7.5
"MI",1990-08-01,4616037,351555,7.6
"MI",1990-09-01,4608708,356210,7.7
"MI",1990-10-01,4600654,363059,7.9
"MI",1990-11-01,4595529,373387,8.1
"MI",1990-12-01,4594611,386826,8.4
"MI",1991-01-01,4597334,402705,8.8
"MI",1991-02-01,4602004,418608,9.1
"MI",1991-03-01,4604459,430613,9.4
"MI",1991-04-01,4601879,436322,9.5
"MI",1991-05-01,4595066,435849,9.5
"MI",1991-06-01,4587226,431013,9.4
"MI",1991-07-01,4581613,425068,9.3
"MI",1991-08-01,4580414,421372,9.2
"MI",1991-09-01,4584504,421577,9.2
"MI",1991-10-01,4592890,424966,9.3
"MI",1991-11-01,4603711,429881,9.3
"MI",1991-12-01,4615221,434496,9.4
"MI",1992-01-01,4626335,437393,9.5
"MI",1992-02-01,4637516,439002,9.5
"MI",1992-03-01,4650438,440196,9.5
"MI",1992-04-01,4665335,441277,9.5
"MI",1992-05-01,4679312,441678,9.4
"MI",1992-06-01,4689565,440207,9.4
"MI",1992-07-01,4695144,435999,9.3
"MI",1992-08-01,4695875,428413,9.1
"MI",1992-09-01,4692071,417290,8.9
"MI",1992-10-01,4684933,402934,8.6
"MI",1992-11-01,4676592,386819,8.3
"MI",1992-12-01,4670305,371276,7.9
"MI",1993-01-01,4668921,358489,7.7
"MI",1993-02-01,4673554,349734,7.5
"MI",1993-03-01,4683702,345068,7.4
"MI",1993-04-01,4697135,343332,7.3
"MI",1993-05-01,4711670,343415,7.3
"MI",1993-06-01,4725339,344476,7.3
"MI",1993-07-01,4735982,345114,7.3
"MI",1993-08-01,4744649,345127,7.3
"MI",1993-09-01,4754578,345637,7.3
"MI",1993-10-01,4767316,347475,7.3
"MI",1993-11-01,4782231,350244,7.3
"MI",1993-12-01,4796649,351505,7.3
"MI",1994-01-01,4806385,348151,7.2
"MI",1994-02-01,4808100,338840,7
"MI",1994-03-01,4802547,325471,6.8
"MI",1994-04-01,4794259,311175,6.5
"MI",1994-05-01,4788613,298719,6.2
"MI",1994-06-01,4789011,289605,6
"MI",1994-07-01,4795705,283434,5.9
"MI",1994-08-01,4805409,278296,5.8
"MI",1994-09-01,4814041,272024,5.7
"MI",1994-10-01,4819211,263990,5.5
"MI",1994-11-01,4821205,256132,5.3
"MI",1994-12-01,4821453,251357,5.2
"MI",1995-01-01,4822160,251692,5.2
"MI",1995-02-01,4825217,256727,5.3
"MI",1995-03-01,4830341,263854,5.5
"MI",1995-04-01,4835303,269938,5.6
"MI",1995-05-01,4838411,272329,5.6
"MI",1995-06-01,4838797,269991,5.6
"MI",1995-07-01,4836959,264272,5.5
"MI",1995-08-01,4833819,257325,5.3
"MI",1995-09-01,4830489,250960,5.2
"MI",1995-10-01,4828485,246041,5.1
"MI",1995-11-01,4828251,242130,5
"MI",1995-12-01,4830314,239487,5
"MI",1996-01-01,4835441,238283,4.9
"MI",1996-02-01,4844330,238497,4.9
"MI",1996-03-01,4856344,239827,4.9
"MI",1996-04-01,4869749,241508,5
"MI",1996-05-01,4883024,242955,5
"MI",1996-06-01,4895281,243567,5
"MI",1996-07-01,4906149,242862,5
"MI",1996-08-01,4915246,241260,4.9
"MI",1996-09-01,4921767,239473,4.9
"MI",1996-10-01,4925558,237963,4.8
"MI",1996-11-01,4927714,236640,4.8
"MI",1996-12-01,4929278,234450,4.8
"MI",1997-01-01,4930659,230930,4.7
"MI",1997-02-01,4932264,226021,4.6
"MI",1997-03-01,4935055,219782,4.5
"MI",1997-04-01,4940695,213841,4.3
"MI",1997-05-01,4948394,209398,4.2
"MI",1997-06-01,4957044,207025,4.2
"MI",1997-07-01,4966009,206473,4.2
"MI",1997-08-01,4975226,206950,4.2
"MI",1997-09-01,4984667,207623,4.2
"MI",1997-10-01,4994021,208396,4.2
"MI",1997-11-01,5001989,208307,4.2
"MI",1997-12-01,5007918,206450,4.1
"MI",1998-01-01,5012018,202840,4
"MI",1998-02-01,5013275,198119,4
"MI",1998-03-01,5010756,193547,3.9
"MI",1998-04-01,5005795,189893,3.8
"MI",1998-05-01,5001393,188023,3.8
"MI",1998-06-01,5000290,188379,3.8
"MI",1998-07-01,4989085,233523,4.7
"MI",1998-08-01,5013342,194255,3.9
"MI",1998-09-01,5026221,197612,3.9
"MI",1998-10-01,5040302,199932,4
"MI",1998-11-01,5052841,201402,4
"MI",1998-12-01,5062248,202689,4
"MI",1999-01-01,5068191,203477,4
"MI",1999-02-01,5072921,203702,4
"MI",1999-03-01,5078722,202620,4
"MI",1999-04-01,5085534,199560,3.9
"MI",1999-05-01,5093215,195103,3.8
"MI",1999-06-01,5101876,190769,3.7
"MI",1999-07-01,5111087,187989,3.7
"MI",1999-08-01,5120376,186945,3.7
"MI",1999-09-01,5129392,186326,3.6
"MI",1999-10-01,5137316,184551,3.6
"MI",1999-11-01,5144821,181017,3.5
"MI",1999-12-01,5151792,175951,3.4
"MI",2000-01-01,5157602,170772,3.3
"MI",2000-02-01,5162135,167507,3.2
"MI",2000-03-01,5165790,168586,3.3
"MI",2000-04-01,5168451,174647,3.4
"MI",2000-05-01,5169149,183517,3.6
"MI",2000-06-01,5166814,192181,3.7
"MI",2000-07-01,5161538,198051,3.8
"MI",2000-08-01,5155400,200678,3.9
"MI",2000-09-01,5151116,201820,3.9
"MI",2000-10-01,5151119,203603,4
"MI",2000-11-01,5155752,207761,4
"MI",2000-12-01,5163659,215261,4.2
"MI",2001-01-01,5171945,225352,4.4
"MI",2001-02-01,5176440,235169,4.5
"MI",2001-03-01,5174447,242111,4.7
"MI",2001-04-01,5166173,245961,4.8
"MI",2001-05-01,5153926,248187,4.8
"MI",2001-06-01,5140193,251224,4.9
"MI",2001-07-01,5127506,257466,5
"MI",2001-08-01,5116246,268277,5.2
"MI",2001-09-01,5105323,282142,5.5
"MI",2001-10-01,5093614,296031,5.8
"MI",2001-11-01,5080371,307286,6
"MI",2001-12-01,5066286,314249,6.2
"MI",2002-01-01,5052725,317016,6.3
"MI",2002-02-01,5041165,317444,6.3
"MI",2002-03-01,5032213,317123,6.3
"MI",2002-04-01,5026227,316243,6.3
"MI",2002-05-01,5022909,314722,6.3
"MI",2002-06-01,5020958,311987,6.2
"MI",2002-07-01,5018236,307832,6.1
"MI",2002-08-01,5014193,303212,6
"MI",2002-09-01,5010194,300663,6
"MI",2002-10-01,5007253,302446,6
"MI",2002-11-01,5005665,308506,6.2
"MI",2002-12-01,5004935,317537,6.3
"MI",2003-01-01,5006257,328595,6.6
"MI",2003-02-01,5010391,340232,6.8
"MI",2003-03-01,5016253,350932,7
"MI",2003-04-01,5021726,360037,7.2
"MI",2003-05-01,5025165,367561,7.3
"MI",2003-06-01,5026810,372971,7.4
"MI",2003-07-01,5026648,374926,7.5
"MI",2003-08-01,5024657,372449,7.4
"MI",2003-09-01,5021209,365237,7.3
"MI",2003-10-01,5018166,355665,7.1
"MI",2003-11-01,5017190,346631,6.9
"MI",2003-12-01,5018456,339955,6.8
"MI",2004-01-01,5020306,336151,6.7
"MI",2004-02-01,5021716,335281,6.7
"MI",2004-03-01,5023712,337231,6.7
"MI",2004-04-01,5026357,340552,6.8
"MI",2004-05-01,5029557,343852,6.8
"MI",2004-06-01,5033645,346904,6.9
"MI",2004-07-01,5039394,350524,7
"MI",2004-08-01,5045816,354574,7
"MI",2004-09-01,5051192,358810,7.1
"MI",2004-10-01,5054030,362250,7.2
"MI",2004-11-01,5054021,363883,7.2
"MI",2004-12-01,5053218,364187,7.2
"MI",2005-01-01,5052565,362843,7.2
"MI",2005-02-01,5052302,359774,7.1
"MI",2005-03-01,5052453,355049,7
"MI",2005-04-01,5053263,349354,6.9
"MI",2005-05-01,5054120,342914,6.8
"MI",2005-06-01,5054046,336501,6.7
"MI",2005-07-01,5053115,331566,6.6
"MI",2005-08-01,5051875,328752,6.5
"MI",2005-09-01,5050677,328068,6.5
"MI",2005-10-01,5049392,329093,6.5
"MI",2005-11-01,5048543,332197,6.6
"MI",2005-12-01,5047218,336088,6.7
"MI",2006-01-01,5045235,338839,6.7
"MI",2006-02-01,5042821,339937,6.7
"MI",2006-03-01,5039690,340079,6.7
"MI",2006-04-01,5036049,340579,6.8
"MI",2006-05-01,5032418,342074,6.8
"MI",2006-06-01,5028747,344389,6.8
"MI",2006-07-01,5025541,346853,6.9
"MI",2006-08-01,5023814,349740,7
"MI",2006-09-01,5023309,352601,7
"MI",2006-10-01,5022691,353507,7
"MI",2006-11-01,5020079,351894,7
"MI",2006-12-01,5014553,348802,7
"MI",2007-01-01,5006775,346182,6.9
"MI",2007-02-01,4997882,344595,6.9
"MI",2007-03-01,4988831,343709,6.9
"MI",2007-04-01,4980925,343753,6.9
"MI",2007-05-01,4974975,345428,6.9
"MI",2007-06-01,4970720,348559,7
"MI",2007-07-01,4967461,352435,7.1
"MI",2007-08-01,4964777,356296,7.2
"MI",2007-09-01,4962092,359049,7.2
"MI",2007-10-01,4958614,360413,7.3
"MI",2007-11-01,4953088,359145,7.3
"MI",2007-12-01,4945117,355786,7.2
"MI",2008-01-01,4935753,353205,7.2
"MI",2008-02-01,4926222,353272,7.2
"MI",2008-03-01,4917811,357323,7.3
"MI",2008-04-01,4910907,365174,7.4
"MI",2008-05-01,4905301,375610,7.7
"MI",2008-06-01,4900647,387438,7.9
"MI",2008-07-01,4894828,399528,8.2
"MI",2008-08-01,4886027,411828,8.4
"MI",2008-09-01,4874766,426169,8.7
"MI",2008-10-01,4862569,444336,9.1
"MI",2008-11-01,4850949,466374,9.6
"MI",2008-12-01,4840346,489971,10.1
"MI",2009-01-01,4852962,535836,11
"MI",2009-02-01,4865384,579764,11.9
"MI",2009-03-01,4875874,618217,12.7
"MI",2009-04-01,4882213,648457,13.3
"MI",2009-05-01,4889482,676735,13.8
"MI",2009-06-01,4894230,700332,14.3
"MI",2009-07-01,4874606,697458,14.3
"MI",2009-08-01,4854414,691425,14.2
"MI",2009-09-01,4837675,685605,14.2
"MI",2009-10-01,4824408,680287,14.1
"MI",2009-11-01,4811909,672889,14
"MI",2009-12-01,4809373,672203,14
"MI",2010-01-01,4810392,671004,13.9
"MI",2010-02-01,4809232,664469,13.8
"MI",2010-03-01,4807877,656519,13.7
"MI",2010-04-01,4802983,644829,13.4
"MI",2010-05-01,4796116,631486,13.2
"MI",2010-06-01,4789412,620206,12.9
"MI",2010-07-01,4787724,616702,12.9
"MI",2010-08-01,4767171,596499,12.5
"MI",2010-09-01,4746907,577991,12.2
"MI",2010-10-01,4727568,560060,11.8
"MI",2010-11-01,4710787,543419,11.5
"MI",2010-12-01,4691345,522887,11.1
"MI",2011-01-01,4674970,504257,10.8
"MI",2011-02-01,4668944,495589,10.6
"MI",2011-03-01,4647373,471880,10.2
"MI",2011-04-01,4652390,475567,10.2
"MI",2011-05-01,4657485,479406,10.3
"MI",2011-06-01,4662542,481218,10.3
"MI",2011-07-01,4667921,479679,10.3
"MI",2011-08-01,4673563,474949,10.2
"MI",2011-09-01,4678813,467584,10
"MI",2011-10-01,4682966,458686,9.8
"MI",2011-11-01,4684846,449191,9.6
"MI",2011-12-01,4684103,440241,9.4
"MI",2012-01-01,4681312,432877,9.2
"MI",2012-02-01,4678257,427830,9.1
"MI",2012-03-01,4676290,425602,9.1
"MI",2012-04-01,4675455,425286,9.1
"MI",2012-05-01,4676499,425675,9.1
"MI",2012-06-01,4679237,425644,9.1
"MI",2012-07-01,4682968,424484,9.1
"MI",2012-08-01,4687918,422834,9
"MI",2012-09-01,4694473,421998,9
"MI",2012-10-01,4701669,422201,9
"MI",2012-11-01,4708463,423180,9
"MI",2012-12-01,4714311,424103,9
"MI",2013-01-01,4719723,424577,9
"MI",2013-02-01,4725309,424300,9
"MI",2013-03-01,4731253,422888,8.9
"MI",2013-04-01,4738500,421008,8.9
"MI",2013-05-01,4746468,419856,8.8
"MI",2013-06-01,4753846,419875,8.8
"MI",2013-07-01,4759243,420281,8.8
"MI",2013-08-01,4760452,418491,8.8
"MI",2013-09-01,4757867,413371,8.7
"MI",2013-10-01,4754729,406405,8.5
"MI",2013-11-01,4753853,399151,8.4
"MI",2013-12-01,4755427,392254,8.2
"MI",2014-01-01,4758520,385566,8.1
"MI",2014-02-01,4762758,379156,8
"MI",2014-03-01,4767595,373147,7.8
"MI",2014-04-01,4771145,366974,7.7
"MI",2014-05-01,4772700,359790,7.5
"MI",2014-06-01,4773249,351362,7.4
"MI",2014-07-01,4773432,342067,7.2
"MI",2014-08-01,4774523,333028,7
"MI",2014-09-01,4775996,324390,6.8
"MI",2014-10-01,4775586,314951,6.6
"MI",2014-11-01,4772222,304399,6.4
"MI",2014-12-01,4767995,294354,6.2
"MI",2015-01-01,4764774,286250,6
"MI",2015-02-01,4763075,280253,5.9
"MI",2015-03-01,4763675,275761,5.8
"MI",2015-04-01,4766275,271805,5.7
"MI",2015-05-01,4769372,267235,5.6
"MI",2015-06-01,4771847,261707,5.5
"MI",2015-07-01,4773803,255525,5.4
"MI",2015-08-01,4775840,249157,5.2
"MI",2015-09-01,4779395,243072,5.1
"MI",2015-10-01,4786771,238530,5
"MI",2015-11-01,4798667,236342,4.9
"MI",2015-12-01,4813134,235896,4.9
"MI",2016-01-01,4827409,236408,4.9
"MI",2016-02-01,4839932,237737,4.9
"MI",2016-03-01,4849814,239404,4.9
"MI",2016-04-01,4857719,240933,5
"MI",2016-05-01,4864670,242075,5
"MI",2016-06-01,4871098,242940,5
"MI",2016-07-01,4877110,243543,5
"MI",2016-08-01,4882900,244271,5
"MI",2016-09-01,4888654,245971,5
"MI",2016-10-01,4893430,247829,5.1
"MI",2016-11-01,4896498,247989,5.1
"MI",2016-12-01,4897910,245156,5
"MI",2017-01-01,4898119,238897,4.9
"MI",2017-02-01,4897485,229833,4.7
"MI",2017-03-01,4896456,220355,4.5
"MI",2017-04-01,4896887,213556,4.4
"MI",2017-05-01,4900103,211353,4.3
"MI",2017-06-01,4905778,213632,4.4
"MI",2017-07-01,4912843,219370,4.5
"MI",2017-08-01,4918844,226042,4.6
"MI",2017-09-01,4921634,230887,4.7
"MI",2017-10-01,4921385,232495,4.7
"MI",2017-11-01,4919605,231190,4.7
"MI",2017-12-01,4918650,227610,4.6
"MI",2018-01-01,4920884,222904,4.5
"MI",2018-02-01,4927259,218077,4.4
"MI",2018-03-01,4935364,212997,4.3
"MI",2018-04-01,4940831,207218,4.2
"MI",2018-05-01,4942041,201731,4.1
"MI",2018-06-01,4940348,197903,4
"MI",2018-07-01,4937813,196261,4
"MI",2018-08-01,4937504,196966,4
"MI",2018-09-01,4940876,199431,4
"MI",2018-10-01,4947469,202820,4.1
"MI",2018-11-01,4955714,206423,4.2
"MI",2018-12-01,4963336,209174,4.2
"MI",2019-01-01,4968381,210265,4.2
"MI",2019-02-01,4970537,209519,4.2
"MI",2019-03-01,4971497,208262,4.2
"MI",2019-04-01,4973183,207541,4.2
"MI",2019-05-01,4975072,207179,4.2
"MI",2019-06-01,4976430,206752,4.2
"MI",2019-07-01,4977230,205946,4.1
"MI",2019-08-01,4977625,204411,4.1
"MI",2019-09-01,4978659,201069,4
"MI",2019-10-01,4979874,196442,3.9
"MI",2019-11-01,4979379,191701,3.8
"MI",2019-12-01,4973652,188320,3.8
"MI",2020-01-01,4960108,186792,3.8
"MI",2020-02-01,4937894,185773,3.8
"MI",2020-03-01,4909618,182609,3.7
"MI",2020-04-01,4561790,1036332,22.7
"MI",2020-05-01,4882818,940506,19.3
"MI",2020-06-01,5013907,724929,14.5
"MI",2020-07-01,4955114,621150,12.5
"MI",2020-08-01,4884241,488583,10
"MI",2020-09-01,4874366,435535,8.9
"MI",2020-10-01,4827190,369341,7.7
"MI",2020-11-01,4805259,342455,7.1
"MI",2020-12-01,4718476,327653,6.9
"MI",2021-01-01,4756298,303233,6.4
"MI",2021-02-01,4743894,295156,6.2
"MI",2021-03-01,4739220,290742,6.1
"MI",2021-04-01,4743530,292018,6.2
"MI",2021-05-01,4749450,291787,6.1
"MI",2021-06-01,4759230,292929,6.2
"MI",2021-07-01,4764898,285854,6
"MI",2021-08-01,4771372,274289,5.7
"MI",2021-09-01,4777332,258134,5.4
"MI",2021-10-01,4785852,242408,5.1
"MI",2021-11-01,4795368,228214,4.8
"MI",2021-12-01,4807372,218282,4.5
"MI",2022-01-01,4821766,213342,4.4
"MI",2022-02-01,4834522,209978,4.3
"MI",2022-03-01,4843992,207124,4.3
"MI",2022-04-01,4849649,203566,4.2
"MI",2022-05-01,4851797,199363,4.1
"MI",2022-06-01,4851338,195748,4
"MI",2022-07-01,4850233,194036,4
"MI",2022-08-01,4851542,194507,4
"MI",2022-09-01,4857290,196274,4
"MI",2022-10-01,4868539,199241,4.1
"MI",2022-11-01,4883660,201479,4.1
"MI",2022-12-01,4901047,201220,4.1
"MI",2023-01-01,4919441,198506,4
"MI",2023-02-01,4938265,194169,3.9
"MI",2023-03-01,4956796,189528,3.8
"MI",2023-04-01,4974341,186010,3.7
"MI",2023-05-01,4990528,185355,3.7
"MI",2023-06-01,5005683,188004,3.8
"MI",2023-07-01,5019162,193273,3.9
"MI",2023-08-01,5028980,198923,4
"MI",2023-09-01,5034068,202549,4
"MI",2023-10-01,5035168,203399,4
"MI",2023-11-01,5034386,202626,4
"MI",2023-12-01,5033264,201545,4
"MI",2024-01-01,5032854,201067,4
"MI",2024-02-01,5035346,203680,4
"MI",2024-03-01,5040916,210419,4.2
"MI",2024-04-01,5048143,219719,4.4
"MI",2024-05-01,5055647,229109,4.5
"MI",2024-06-01,5062113,237236,4.7
"MI",2024-07-01,5067568,244798,4.8
"MI",2024-08-01,5072482,251667,5
"MI",2024-09-01,5076962,257519,5.1
"MI",2024-10-01,5080292,261938,5.2
"MI",2024-11-01,5080658,262731,5.2
"MI",2024-12-01,5080197,262149,5.2
"MI",2025-01-01,5091717,268241,5.3
"MI",2025-02-01,5098475,273760,5.4
"MI",2025-03-01,5101072,278725,5.5
"MI",2025-04-01,5098096,277891,5.5
"MI",2025-05-01,5091226,276528,5.4
"MI",2025-06-01,5082203,271438,5.3
"MI",2025-07-01,5076586,270340,5.3
"MI",2025-08-01,5063457,264028,5.2
"MI",2025-09-01,5055538,258830,5.1
"MI",2025-11-01,5041593,252047,5
"MI",2025-12-01,5033425,252045,5
"MN",1976-01-01,1826878,107096,5.9
"MN",1976-02-01,1825936,106955,5.9
"MN",1976-03-01,1826119,106003,5.8
"MN",1976-04-01,1830321,104224,5.7
"MN",1976-05-01,1836736,102859,5.6
"MN",1976-06-01,1844819,102555,5.6
"MN",1976-07-01,1853118,103592,5.6
"MN",1976-08-01,1860229,105598,5.7
"MN",1976-09-01,1866309,107663,5.8
"MN",1976-10-01,1871364,109312,5.8
"MN",1976-11-01,1875690,110317,5.9
"MN",1976-12-01,1879874,110593,5.9
"MN",1977-01-01,1885181,110397,5.9
"MN",1977-02-01,1892435,109812,5.8
"MN",1977-03-01,1901217,108875,5.7
"MN",1977-04-01,1910351,107565,5.6
"MN",1977-05-01,1918302,106011,5.5
"MN",1977-06-01,1924080,104358,5.4
"MN",1977-07-01,1927741,102349,5.3
"MN",1977-08-01,1930191,99885,5.2
"MN",1977-09-01,1932405,96989,5
"MN",1977-10-01,1935001,93742,4.8
"MN",1977-11-01,1938506,90436,4.7
"MN",1977-12-01,1943012,87437,4.5
"MN",1978-01-01,1948217,84718,4.3
"MN",1978-02-01,1953590,82339,4.2
"MN",1978-03-01,1958783,80440,4.1
"MN",1978-04-01,1963879,78943,4
"MN",1978-05-01,1969319,77733,3.9
"MN",1978-06-01,1975076,76591,3.9
"MN",1978-07-01,1980925,75837,3.8
"MN",1978-08-01,1986748,75686,3.8
"MN",1978-09-01,1992627,75950,3.8
"MN",1978-10-01,1998937,76408,3.8
"MN",1978-11-01,2005427,76963,3.8
"MN",1978-12-01,2011141,77775,3.9
"MN",1979-01-01,2015478,78909,3.9
"MN",1979-02-01,2018883,80136,4
"MN",1979-03-01,2022248,81319,4
"MN",1979-04-01,2026250,82651,4.1
"MN",1979-05-01,2031455,84247,4.1
"MN",1979-06-01,2038093,86149,4.2
"MN",1979-07-01,2046154,88125,4.3
"MN",1979-08-01,2055109,90222,4.4
"MN",1979-09-01,2064106,92877,4.5
"MN",1979-10-01,2072346,96073,4.6
"MN",1979-11-01,2079477,99524,4.8
"MN",1979-12-01,2085481,103004,4.9
"MN",1980-01-01,2089964,106543,5.1
"MN",1980-02-01,2092550,110436,5.3
"MN",1980-03-01,2093576,114819,5.5
"MN",1980-04-01,2093876,119390,5.7
"MN",1980-05-01,2094327,123667,5.9
"MN",1980-06-01,2095933,127117,6.1
"MN",1980-07-01,2099031,129119,6.2
"MN",1980-08-01,2103535,129407,6.2
"MN",1980-09-01,2109048,128272,6.1
"MN",1980-10-01,2114667,126421,6
"MN",1980-11-01,2120017,124478,5.9
"MN",1980-12-01,2125461,122807,5.8
"MN",1981-01-01,2130987,121731,5.7
"MN",1981-02-01,2135942,121024,5.7
"MN",1981-03-01,2139910,120054,5.6
"MN",1981-04-01,2142591,118639,5.5
"MN",1981-05-01,2143841,117241,5.5
"MN",1981-06-01,2143965,116590,5.4
"MN",1981-07-01,2143588,117436,5.5
"MN",1981-08-01,2143255,119866,5.6
"MN",1981-09-01,2143264,123419,5.8
"MN",1981-10-01,2144000,127726,6
"MN",1981-11-01,2144984,132338,6.2
"MN",1981-12-01,2145982,136829,6.4
"MN",1982-01-01,2147445,140849,6.6
"MN",1982-02-01,2149598,144750,6.7
"MN",1982-03-01,2151994,149298,6.9
"MN",1982-04-01,2154372,154727,7.2
"MN",1982-05-01,2156519,160675,7.5
"MN",1982-06-01,2157930,166820,7.7
"MN",1982-07-01,2158430,172948,8
"MN",1982-08-01,2158307,178738,8.3
"MN",1982-09-01,2158062,183805,8.5
"MN",1982-10-01,2157878,187838,8.7
"MN",1982-11-01,2157925,190637,8.8
"MN",1982-12-01,2157788,192025,8.9
"MN",1983-01-01,2157480,192292,8.9
"MN",1983-02-01,2158009,191550,8.9
"MN",1983-03-01,2159833,189581,8.8
"MN",1983-04-01,2163128,186590,8.6
"MN",1983-05-01,2167799,182874,8.4
"MN",1983-06-01,2173379,178531,8.2
"MN",1983-07-01,2179002,173765,8
"MN",1983-08-01,2183676,169086,7.7
"MN",1983-09-01,2187050,164869,7.5
"MN",1983-10-01,2189388,161119,7.4
"MN",1983-11-01,2191589,157936,7.2
"MN",1983-12-01,2194826,155449,7.1
"MN",1984-01-01,2199593,153214,7
"MN",1984-02-01,2205183,150825,6.8
"MN",1984-03-01,2210642,148474,6.7
"MN",1984-04-01,2214637,146080,6.6
"MN",1984-05-01,2216245,143597,6.5
"MN",1984-06-01,2215535,140995,6.4
"MN",1984-07-01,2213408,138312,6.2
"MN",1984-08-01,2211278,136020,6.2
"MN",1984-09-01,2210062,134425,6.1
"MN",1984-10-01,2210409,133399,6
"MN",1984-11-01,2212264,132748,6
"MN",1984-12-01,2214717,132255,6
"MN",1985-01-01,2216570,131840,5.9
"MN",1985-02-01,2217172,131593,5.9
"MN",1985-03-01,2216689,131410,5.9
"MN",1985-04-01,2215977,131331,5.9
